"First_pokemon","Second_pokemon","Winner","First_Name","First_Type 1","First_Type 2","First_HP","First_Attack","First_Defense","First_Sp. Atk","First_Sp. Def","First_Speed","First_Generation","First_Legendary","Second_Name","Second_Type 1","Second_Type 2","Second_HP","Second_Attack","Second_Defense","Second_Sp. Atk","Second_Sp. Def","Second_Speed","Second_Generation","Second_Legendary"
616,682,682,"Darmanitan Standard Mode","Fire","",105,140,55,30,55,95,5,False,"Mienshao","Fighting","",65,125,60,95,60,105,5,False
34,180,34,"Sandslash","Ground","",75,100,110,45,55,65,1,False,"Ledyba","Bug","Flying",40,20,30,40,80,55,2,False
463,662,463,"Combee","Bug","Flying",30,30,42,30,42,70,4,False,"Klang","Steel","",60,80,95,70,85,50,5,False
448,314,314,"Kricketune","Bug","",77,85,51,55,51,65,4,False,"Slaking","Normal","",150,160,100,95,65,100,3,False
510,651,651,"Snover","Grass","Ice",60,62,50,62,60,40,4,False,"Escavalier","Bug","Steel",70,135,105,60,105,20,5,False
762,431,431,"Dragalge","Poison","Dragon",65,75,90,97,123,44,6,False,"Deoxys Defense Forme","Psychic","",50,70,160,70,160,90,3,True
109,567,109,"Voltorb","Electric","",40,30,50,55,55,100,1,False,"Herdier","Normal","",65,80,65,35,65,60,5,False
68,715,715,"Poliwrath","Water","Fighting",90,95,95,70,90,70,1,False,"Keldeo Resolute Forme","Water","Fighting",91,72,90,129,90,108,5,False
417,357,357,"Registeel","Steel","",80,75,150,75,150,50,3,True,"Spoink","Psychic","",60,25,35,70,80,60,3,False
532,584,584,"Rotom","Electric","Ghost",50,50,77,95,77,91,4,False,"Roggenrola","Rock","",55,75,85,25,25,15,5,False
559,567,567,"Pignite","Fire","Fighting",90,93,55,70,55,55,5,False,"Herdier","Normal","",65,80,65,35,65,60,5,False
224,543,543,"Steelix","Steel","Ground",75,85,200,55,65,30,2,False,"Heatran","Fire","Steel",91,90,106,130,106,77,4,True
619,80,80,"Dwebble","Bug","Rock",50,65,85,35,35,55,5,False,"Tentacruel","Water","Poison",80,70,65,80,120,100,1,False
522,27,522,"Leafeon","Grass","",65,110,130,60,65,95,4,False,"Spearow","Normal","Flying",40,60,30,31,31,70,1,False
249,319,249,"Mega Houndoom","Dark","Fire",75,90,90,140,90,115,2,False,"Loudred","Normal","",84,71,43,71,43,48,3,False
345,143,345,"Roselia","Grass","Poison",50,60,45,100,80,65,3,False,"Lapras","Water","Ice",130,85,80,85,95,60,1,False
182,82,82,"Spinarak","Bug","Poison",40,60,40,40,40,30,2,False,"Graveler","Rock","Ground",55,95,115,45,45,35,1,False
182,375,375,"Spinarak","Bug","Poison",40,60,40,40,40,30,2,False,"Crawdaunt","Water","Dark",63,120,85,90,55,55,3,False
143,24,24,"Lapras","Water","Ice",130,85,80,85,95,60,1,False,"Mega Pidgeot","Normal","Flying",83,80,80,135,80,121,1,False
511,179,179,"Abomasnow","Grass","Ice",90,92,75,92,85,60,4,False,"Noctowl","Normal","Flying",100,50,50,76,96,70,2,False
389,223,223,"Duskull","Ghost","",20,40,90,30,90,25,3,False,"Gligar","Ground","Flying",65,75,105,35,65,85,2,False
774,680,774,"Carbink","Rock","Fairy",50,50,150,50,150,50,6,False,"Stunfisk","Ground","Electric",109,66,84,81,99,32,5,False
509,675,509,"Mantyke","Water","Flying",45,20,50,60,120,50,4,False,"Cubchoo","Ice","",55,70,40,60,40,40,5,False
134,342,342,"Jynx","Ice","Psychic",65,50,35,115,95,95,1,False,"Minun","Electric","",60,40,50,75,85,95,3,False
713,317,713,"Kyurem White Kyurem","Dragon","Ice",125,120,90,170,100,95,5,True,"Shedinja","Bug","Ghost",1,90,45,30,30,40,3,False
265,517,265,"Suicune","Water","",100,75,115,90,115,85,2,True,"Tangrowth","Grass","",100,100,125,110,50,50,4,False
516,114,114,"Rhyperior","Ground","Rock",115,140,130,55,55,40,4,False,"Marowak","Ground","",60,80,110,50,80,45,1,False
459,103,103,"Wormadam Plant Cloak","Bug","Grass",60,59,85,79,105,36,4,False,"Mega Gengar","Ghost","Poison",60,65,80,170,95,130,1,False
175,409,409,"Feraligatr","Water","",85,105,100,79,83,78,2,False,"Salamence","Dragon","Flying",95,135,80,110,80,100,3,False
674,638,674,"Haxorus","Dragon","",76,147,90,60,70,97,5,False,"Gothitelle","Psychic","",70,55,95,95,110,65,5,False
278,634,634,"Combusken","Fire","Fighting",60,85,60,85,60,55,3,False,"Minccino","Normal","",55,50,40,40,40,75,5,False
473,719,473,"Drifloon","Ghost","Flying",90,50,34,60,44,70,4,False,"Chespin","Grass","",56,61,65,48,45,38,6,False
140,690,690,"Magikarp","Water","",20,10,55,15,20,80,1,False,"Braviary","Normal","Flying",100,123,75,57,75,80,5,False
40,41,40,"Nidoking","Poison","Ground",81,102,77,85,75,85,1,False,"Clefairy","Fairy","",70,45,48,60,65,35,1,False
125,469,125,"Mega Kangaskhan","Normal","",105,125,100,60,100,100,1,False,"Cherrim","Grass","",70,60,70,87,78,85,4,False
210,171,171,"Wooper","Water","Ground",55,45,45,25,25,15,2,False,"Quilava","Fire","",58,64,58,80,65,80,2,False
399,463,463,"Spheal","Ice","Water",70,40,50,55,50,25,3,False,"Combee","Bug","Flying",30,30,42,30,42,70,4,False
646,400,646,"Vanilluxe","Ice","",71,95,85,110,95,79,5,False,"Sealeo","Ice","Water",90,60,70,75,70,45,3,False
748,443,748,"Meowstic Female","Psychic","",74,48,76,83,81,104,6,False,"Staravia","Normal","Flying",55,75,50,40,40,80,4,False
570,259,570,"Liepard","Dark","",64,88,50,88,50,106,5,False,"Elekid","Electric","",45,63,37,65,55,95,2,False
609,646,646,"Petilil","Grass","",45,35,50,70,50,30,5,False,"Vanilluxe","Ice","",71,95,85,110,95,79,5,False
258,502,502,"Smoochum","Ice","Psychic",45,30,15,85,65,65,2,False,"Skorupi","Poison","Bug",40,50,90,30,55,65,4,False
631,712,712,"Garbodor","Poison","",80,95,82,60,82,75,5,False,"Kyurem Black Kyurem","Dragon","Ice",125,170,100,120,90,95,5,True
297,251,251,"Seedot","Grass","",40,40,50,30,30,30,3,False,"Phanpy","Ground","",90,60,60,40,40,40,2,False
119,580,580,"Weezing","Poison","",65,90,120,85,70,60,1,False,"Tranquill","Normal","Flying",62,77,62,50,42,65,5,False
431,693,431,"Deoxys Defense Forme","Psychic","",50,70,160,70,160,90,3,True,"Heatmor","Fire","",85,97,66,105,66,65,5,False
434,65,65,"Grotle","Grass","",75,89,85,55,65,36,4,False,"Arcanine","Fire","",90,110,80,100,80,95,1,False
7,781,7,"Charizard","Fire","Flying",78,84,78,109,85,100,1,False,"Pumpkaboo Average Size","Ghost","Grass",49,66,70,44,55,51,6,False
580,428,428,"Tranquill","Normal","Flying",62,77,62,50,42,65,5,False,"Jirachi","Steel","Psychic",100,100,100,100,100,100,3,True
507,367,367,"Finneon","Water","",49,49,56,49,61,66,4,False,"Mega Altaria","Dragon","Fairy",75,110,110,110,105,80,3,False
417,202,202,"Registeel","Steel","",80,75,150,75,150,50,3,True,"Politoed","Water","",90,75,75,90,100,70,2,False
634,76,634,"Minccino","Normal","",55,50,40,40,40,75,5,False,"Bellsprout","Grass","Poison",50,75,35,70,30,40,1,False
489,388,388,"Happiny","Normal","",100,5,5,15,65,30,4,False,"Mega Banette","Ghost","",64,165,75,93,83,75,3,False
624,443,443,"Yamask","Ghost","",38,30,85,55,65,30,5,False,"Staravia","Normal","Flying",55,75,50,40,40,80,4,False
555,45,555,"Snivy","Grass","",45,45,55,45,55,63,5,False,"Jigglypuff","Normal","Fairy",115,45,20,45,25,20,1,False
80,756,80,"Tentacruel","Water","Poison",80,70,65,80,120,100,1,False,"Slurpuff","Fairy","",82,80,86,85,75,72,6,False
74,408,408,"Machoke","Fighting","",80,100,70,50,60,45,1,False,"Shelgon","Dragon","",65,95,100,60,50,50,3,False
505,173,505,"Toxicroak","Poison","Fighting",83,106,65,86,65,85,4,False,"Totodile","Water","",50,65,64,44,48,43,2,False
261,117,261,"Miltank","Normal","",95,80,105,40,70,100,2,False,"Lickitung","Normal","",90,55,75,60,75,30,1,False
309,725,725,"Masquerain","Bug","Flying",70,60,62,80,82,60,3,False,"Froakie","Water","",41,56,40,62,44,71,6,False
674,374,674,"Haxorus","Dragon","",76,147,90,60,70,97,5,False,"Corphish","Water","",43,80,65,50,35,35,3,False
337,786,786,"Mega Medicham","Fighting","Psychic",60,100,85,80,85,100,3,False,"Gourgeist Small Size","Ghost","Grass",55,85,122,58,75,99,6,False
617,181,181,"Darmanitan Zen Mode","Fire","Psychic",105,30,105,140,105,55,5,False,"Ledian","Bug","Flying",55,35,50,55,110,85,2,False
352,117,352,"Wailord","Water","",170,90,45,90,45,60,3,False,"Lickitung","Normal","",90,55,75,60,75,30,1,False
114,731,731,"Marowak","Ground","",60,80,110,50,80,45,1,False,"Fletchinder","Fire","Flying",62,73,55,56,52,84,6,False
749,352,352,"Honedge","Steel","Ghost",45,80,100,35,37,28,6,False,"Wailord","Water","",170,90,45,90,45,60,3,False
442,415,442,"Starly","Normal","Flying",40,55,30,30,30,60,4,False,"Regirock","Rock","",80,100,200,50,100,50,3,True
135,24,24,"Electabuzz","Electric","",65,83,57,95,85,105,1,False,"Mega Pidgeot","Normal","Flying",83,80,80,135,80,121,1,False
694,149,694,"Durant","Bug","Steel",58,109,112,48,48,109,5,False,"Porygon","Normal","",65,60,70,85,75,40,1,False
223,425,425,"Gligar","Ground","Flying",65,75,105,35,65,85,2,False,"Primal Groudon","Ground","Fire",100,180,160,150,90,90,3,True
43,546,546,"Vulpix","Fire","",38,41,40,50,65,65,1,False,"Giratina Origin Forme","Ghost","Dragon",150,120,100,120,100,90,4,True
539,492,539,"Mesprit","Psychic","",80,105,105,105,105,80,4,True,"Gible","Dragon","Ground",58,70,45,40,45,42,4,False
166,108,166,"Mew","Psychic","",100,100,100,100,100,100,1,False,"Kingler","Water","",55,130,115,50,50,75,1,False
488,795,795,"Mime Jr.","Psychic","Fairy",20,25,45,70,90,60,4,False,"Zygarde Half Forme","Dragon","Ground",108,100,121,81,95,95,6,True
28,59,59,"Fearow","Normal","Flying",65,90,65,61,61,100,1,False,"Persian","Normal","",65,70,60,65,65,115,1,False
217,350,350,"Unown","Psychic","",48,72,48,72,48,48,2,False,"Mega Sharpedo","Water","Dark",70,140,70,110,65,105,3,False
688,411,688,"Bouffalant","Normal","",95,110,95,40,95,55,5,False,"Beldum","Steel","Psychic",40,55,80,35,60,30,3,False
699,455,455,"Volcarona","Bug","Fire",85,60,65,135,105,100,5,False,"Rampardos","Rock","",97,165,60,65,50,58,4,False
754,326,326,"Aromatisse","Fairy","",101,72,72,99,89,29,6,False,"Delcatty","Normal","",70,65,65,55,55,70,3,False
689,80,80,"Rufflet","Normal","Flying",70,83,50,37,50,60,5,False,"Tentacruel","Water","Poison",80,70,65,80,120,100,1,False
427,334,427,"Mega Rayquaza","Dragon","Flying",105,180,100,180,100,115,3,True,"Mega Aggron","Steel","",70,140,230,60,80,50,3,False
480,266,480,"Glameow","Normal","",49,55,42,42,37,85,4,False,"Larvitar","Rock","Ground",50,64,50,45,50,41,2,False
505,711,711,"Toxicroak","Poison","Fighting",83,106,65,86,65,85,4,False,"Kyurem","Dragon","Ice",125,130,90,130,90,95,5,True
413,583,583,"Metagross","Steel","Psychic",80,135,130,95,90,70,3,False,"Zebstrika","Electric","",75,100,63,80,63,116,5,False
494,89,494,"Garchomp","Dragon","Ground",108,130,95,80,85,102,4,False,"Magnemite","Electric","Steel",25,35,70,95,55,45,1,False
79,720,79,"Tentacool","Water","Poison",40,40,35,50,100,70,1,False,"Quilladin","Grass","",61,78,95,56,58,57,6,False
662,330,330,"Klang","Steel","",60,80,95,70,85,50,5,False,"Mega Mawile","Steel","Fairy",50,105,125,55,95,50,3,False
532,261,261,"Rotom","Electric","Ghost",50,50,77,95,77,91,4,False,"Miltank","Normal","",95,80,105,40,70,100,2,False
744,446,446,"Pangoro","Fighting","Dark",95,124,78,69,71,58,6,False,"Bibarel","Normal","Water",79,85,60,55,60,71,4,False
789,614,614,"Bergmite","Ice","",55,69,85,32,35,28,6,False,"Krookodile","Ground","Dark",95,117,80,65,70,92,5,False
447,704,704,"Kricketot","Bug","",37,25,41,25,41,25,4,False,"Tornadus Therian Forme","Flying","",79,100,80,110,90,121,5,True
642,696,696,"Ducklett","Water","Flying",62,44,50,44,50,55,5,False,"Zweilous","Dark","Dragon",72,85,70,65,70,58,5,False
238,792,792,"Magcargo","Fire","Rock",50,50,120,80,80,30,2,False,"Noivern","Flying","Dragon",85,70,80,97,80,123,6,False
397,724,724,"Glalie","Ice","",80,80,80,80,80,80,3,False,"Delphox","Fire","Psychic",75,69,72,114,100,104,6,False
626,49,49,"Tirtouga","Water","Rock",54,78,103,53,45,22,5,False,"Oddish","Grass","Poison",45,50,55,75,65,30,1,False
270,273,270,"Lugia","Psychic","Flying",106,90,130,90,154,110,2,True,"Treecko","Grass","",40,45,35,65,55,70,3,False
518,638,518,"Electivire","Electric","",75,123,67,95,85,95,4,False,"Gothitelle","Psychic","",70,55,95,95,110,65,5,False
58,683,683,"Meowth","Normal","",40,45,35,40,40,90,1,False,"Druddigon","Dragon","",77,120,90,60,90,48,5,False
273,612,273,"Treecko","Grass","",40,45,35,65,55,70,3,False,"Sandile","Ground","Dark",50,72,35,35,35,65,5,False
607,577,607,"Cottonee","Grass","Fairy",40,27,60,37,50,66,5,False,"Munna","Psychic","",76,25,45,67,55,24,5,False
27,677,677,"Spearow","Normal","Flying",40,60,30,31,31,70,1,False,"Cryogonal","Ice","",70,50,30,95,135,105,5,False
408,593,408,"Shelgon","Dragon","",65,95,100,60,50,50,3,False,"Timburr","Fighting","",75,80,55,25,35,35,5,False
737,700,700,"Pyroar","Fire","Normal",86,68,72,109,66,106,6,False,"Cobalion","Steel","Fighting",91,90,129,90,72,108,5,True
401,638,638,"Walrein","Ice","Water",110,80,90,95,90,65,3,False,"Gothitelle","Psychic","",70,55,95,95,110,65,5,False
256,688,688,"Tyrogue","Fighting","",35,35,35,35,35,35,2,False,"Bouffalant","Normal","",95,110,95,40,95,55,5,False
56,296,56,"Diglett","Ground","",10,55,25,35,45,95,1,False,"Ludicolo","Water","Grass",80,70,70,90,100,70,3,False
583,269,583,"Zebstrika","Electric","",75,100,63,80,63,116,5,False,"Mega Tyranitar","Rock","Dark",100,164,150,95,120,71,2,False
10,594,10,"Squirtle","Water","",44,48,65,50,64,43,1,False,"Gurdurr","Fighting","",85,105,85,40,50,40,5,False
391,490,490,"Tropius","Grass","Flying",99,68,83,72,87,51,3,False,"Chatot","Normal","Flying",76,65,45,92,42,91,4,False
628,646,646,"Archen","Rock","Flying",55,112,45,74,45,70,5,False,"Vanilluxe","Ice","",71,95,85,110,95,79,5,False
525,792,792,"Mamoswine","Ice","Ground",110,130,80,70,60,80,4,False,"Noivern","Flying","Dragon",85,70,80,97,80,123,6,False
708,710,710,"Zekrom","Dragon","Electric",100,150,120,120,100,90,5,True,"Landorus Therian Forme","Ground","Flying",89,145,90,105,80,91,5,True
503,623,623,"Drapion","Poison","Dark",70,90,110,60,75,95,4,False,"Sigilyph","Psychic","Flying",72,58,80,103,80,97,5,False
569,41,569,"Purrloin","Dark","",41,50,37,50,37,66,5,False,"Clefairy","Fairy","",70,45,48,60,65,35,1,False
793,551,551,"Xerneas","Fairy","",126,131,95,131,98,99,6,True,"Shaymin Land Forme","Grass","",100,100,100,100,100,100,4,True
514,261,261,"Magnezone","Electric","Steel",70,70,115,130,90,60,4,False,"Miltank","Normal","",95,80,105,40,70,100,2,False
527,327,327,"Gallade","Psychic","Fighting",68,125,65,65,115,80,4,False,"Sableye","Dark","Ghost",50,75,75,65,65,50,3,False
239,95,95,"Swinub","Ice","Ground",50,50,40,30,30,50,2,False,"Dewgong","Water","Ice",90,70,80,70,95,70,1,False
481,673,481,"Purugly","Normal","",71,82,64,64,59,112,4,False,"Fraxure","Dragon","",66,117,70,40,50,67,5,False
391,291,291,"Tropius","Grass","Flying",99,68,83,72,87,51,3,False,"Beautifly","Bug","Flying",60,70,50,100,50,65,3,False
641,238,238,"Reuniclus","Psychic","",110,65,75,125,85,30,5,False,"Magcargo","Fire","Rock",50,50,120,80,80,30,2,False
408,189,408,"Shelgon","Dragon","",65,95,100,60,50,50,3,False,"Igglybuff","Normal","Fairy",90,30,15,40,20,15,2,False
207,780,780,"Sunkern","Grass","",30,30,30,30,30,30,2,False,"Trevenant","Ghost","Grass",85,110,76,65,82,56,6,False
30,603,603,"Arbok","Poison","",60,85,69,65,79,80,1,False,"Leavanny","Bug","Grass",75,103,80,70,80,92,5,False
214,514,214,"Murkrow","Dark","Flying",60,85,42,85,42,91,2,False,"Magnezone","Electric","Steel",70,70,115,130,90,60,4,False
51,300,300,"Vileplume","Grass","Poison",75,80,85,110,90,50,1,False,"Taillow","Normal","Flying",40,55,30,30,30,85,3,False
315,503,503,"Nincada","Bug","Ground",31,45,90,30,30,40,3,False,"Drapion","Poison","Dark",70,90,110,60,75,95,4,False
331,100,331,"Aron","Steel","Rock",50,70,100,40,40,30,3,False,"Gastly","Ghost","Poison",30,35,30,100,35,80,1,False
496,420,496,"Munchlax","Normal","",135,85,40,40,85,5,4,False,"Latios","Dragon","Psychic",80,90,80,130,110,110,3,True
142,344,344,"Mega Gyarados","Water","Dark",95,155,109,70,130,81,1,False,"Illumise","Bug","",65,47,55,73,75,85,3,False
694,56,694,"Durant","Bug","Steel",58,109,112,48,48,109,5,False,"Diglett","Ground","",10,55,25,35,45,95,1,False
525,778,525,"Mamoswine","Ice","Ground",110,130,80,70,60,80,4,False,"Klefki","Steel","Fairy",57,80,91,80,87,75,6,False
17,514,514,"Weedle","Bug","Poison",40,35,30,20,20,50,1,False,"Magnezone","Electric","Steel",70,70,115,130,90,60,4,False
511,377,377,"Abomasnow","Grass","Ice",90,92,75,92,85,60,4,False,"Claydol","Ground","Psychic",60,70,105,70,120,75,3,False
293,264,264,"Dustox","Bug","Poison",60,50,70,50,90,65,3,False,"Entei","Fire","",115,115,85,90,75,100,2,True
558,695,558,"Tepig","Fire","",65,63,45,45,45,45,5,False,"Deino","Dark","Dragon",52,65,50,45,50,38,5,False
580,80,80,"Tranquill","Normal","Flying",62,77,62,50,42,65,5,False,"Tentacruel","Water","Poison",80,70,65,80,120,100,1,False
121,318,121,"Rhydon","Ground","Rock",105,130,120,45,45,40,1,False,"Whismur","Normal","",64,51,23,51,23,28,3,False
64,706,706,"Growlithe","Fire","",55,70,45,70,50,60,1,False,"Thundurus Therian Forme","Electric","Flying",79,105,70,145,80,101,5,True
233,122,233,"Mega Heracross","Bug","Fighting",80,185,115,40,105,75,2,False,"Chansey","Normal","",250,5,5,35,105,50,1,False
349,428,349,"Sharpedo","Water","Dark",70,120,40,95,40,95,3,False,"Jirachi","Steel","Psychic",100,100,100,100,100,100,3,True
169,212,212,"Meganium","Grass","",80,82,100,83,100,80,2,False,"Espeon","Psychic","",65,65,60,130,95,110,2,False
450,694,694,"Luxio","Electric","",60,85,49,60,49,60,4,False,"Durant","Bug","Steel",58,109,112,48,48,109,5,False
558,1,1,"Tepig","Fire","",65,63,45,45,45,45,5,False,"Bulbasaur","Grass","Poison",45,49,49,65,65,45,1,False
712,501,712,"Kyurem Black Kyurem","Dragon","Ice",125,170,100,120,90,95,5,True,"Hippowdon","Ground","",108,112,118,68,72,47,4,False
539,214,214,"Mesprit","Psychic","",80,105,105,105,105,80,4,True,"Murkrow","Dark","Flying",60,85,42,85,42,91,2,False
725,195,725,"Froakie","Water","",41,56,40,62,44,71,6,False,"Flaaffy","Electric","",70,55,55,80,60,45,2,False
227,533,533,"Granbull","Fairy","",90,120,75,60,60,45,2,False,"Heat Rotom","Electric","Fire",50,65,107,105,107,86,4,False
463,704,704,"Combee","Bug","Flying",30,30,42,30,42,70,4,False,"Tornadus Therian Forme","Flying","",79,100,80,110,90,121,5,True
222,270,270,"Dunsparce","Normal","",100,70,70,65,65,45,2,False,"Lugia","Psychic","Flying",106,90,130,90,154,110,2,True
75,560,560,"Machamp","Fighting","",90,130,80,65,85,55,1,False,"Emboar","Fire","Fighting",110,123,65,100,65,65,5,False
567,306,306,"Herdier","Normal","",65,80,65,35,65,60,5,False,"Gardevoir","Psychic","Fairy",68,65,65,125,115,80,3,False
318,431,431,"Whismur","Normal","",64,51,23,51,23,28,3,False,"Deoxys Defense Forme","Psychic","",50,70,160,70,160,90,3,True
710,771,710,"Landorus Therian Forme","Ground","Flying",89,145,90,105,80,91,5,True,"Sylveon","Fairy","",95,65,65,110,130,60,6,False
465,573,465,"Pachirisu","Electric","",60,45,70,45,90,95,4,False,"Pansear","Fire","",50,53,48,53,48,64,5,False
721,112,721,"Chesnaught","Grass","Fighting",88,107,122,74,75,64,6,False,"Exeggutor","Grass","Psychic",95,95,85,125,65,55,1,False
119,84,84,"Weezing","Poison","",65,90,120,85,70,60,1,False,"Ponyta","Fire","",50,85,55,65,65,90,1,False
435,224,435,"Torterra","Grass","Ground",95,109,105,75,85,56,4,False,"Steelix","Steel","Ground",75,85,200,55,65,30,2,False
634,112,634,"Minccino","Normal","",55,50,40,40,40,75,5,False,"Exeggutor","Grass","Psychic",95,95,85,125,65,55,1,False
302,340,340,"Wingull","Water","Flying",40,30,30,55,30,85,3,False,"Mega Manectric","Electric","",70,75,80,135,80,135,3,False
222,472,472,"Dunsparce","Normal","",100,70,70,65,65,45,2,False,"Ambipom","Normal","",75,100,66,60,66,115,4,False
395,206,206,"Wynaut","Psychic","",95,23,48,23,48,23,3,False,"Aipom","Normal","",55,70,55,40,55,85,2,False
265,376,265,"Suicune","Water","",100,75,115,90,115,85,2,True,"Baltoy","Ground","Psychic",40,40,55,40,70,55,3,False
610,436,610,"Lilligant","Grass","",70,60,75,110,75,90,5,False,"Chimchar","Fire","",44,58,44,58,44,61,4,False
340,754,340,"Mega Manectric","Electric","",70,75,80,135,80,135,3,False,"Aromatisse","Fairy","",101,72,72,99,89,29,6,False
451,751,751,"Luxray","Electric","",80,120,79,95,79,70,4,False,"Aegislash Blade Forme","Steel","Ghost",60,150,50,150,50,60,6,False
468,306,306,"Cherubi","Grass","",45,35,45,62,53,35,4,False,"Gardevoir","Psychic","Fairy",68,65,65,125,115,80,3,False
764,506,764,"Clawitzer","Water","",71,73,88,120,89,59,6,False,"Carnivine","Grass","",74,100,72,90,72,46,4,False
473,276,276,"Drifloon","Ghost","Flying",90,50,34,60,44,70,4,False,"Mega Sceptile","Grass","Dragon",70,110,75,145,85,145,3,False
464,633,633,"Vespiquen","Bug","Flying",70,80,102,80,102,40,4,False,"Zoroark","Dark","",60,105,60,120,60,105,5,False
786,608,608,"Gourgeist Small Size","Ghost","Grass",55,85,122,58,75,99,6,False,"Whimsicott","Grass","Fairy",60,67,85,77,75,116,5,False
274,386,274,"Grovyle","Grass","",50,65,45,85,65,95,3,False,"Shuppet","Ghost","",44,75,35,63,33,45,3,False
228,120,228,"Qwilfish","Water","Poison",65,95,75,55,55,85,2,False,"Rhyhorn","Ground","Rock",80,85,95,30,30,25,1,False
468,351,351,"Cherubi","Grass","",45,35,45,62,53,35,4,False,"Wailmer","Water","",130,70,35,70,35,60,3,False
483,534,534,"Stunky","Poison","Dark",63,63,47,41,41,74,4,False,"Wash Rotom","Electric","Water",50,65,107,105,107,86,4,False
398,306,398,"Mega Glalie","Ice","",80,120,80,120,80,100,3,False,"Gardevoir","Psychic","Fairy",68,65,65,125,115,80,3,False
